Date,Time,CuMeters,Flow_Scaled,Water_Level
12/01/2020,16:00:00,225229,23.2875,0
12/01/2020,16:15:00,225243,15.2681,0
12/01/2020,16:30:00,225253,15.3244,0
12/01/2020,16:45:00,225262,15.1978,0
12/01/2020,17:00:00,225272,15.0844,0
12/01/2020,17:15:00,225281,15.1181,0
12/01/2020,17:30:00,225290,15.2325,0
12/01/2020,17:45:00,225300,15.165,0
12/01/2020,18:00:00,225309,15.1425,0
12/01/2020,18:15:00,225319,15.1378,0
12/01/2020,18:30:00,225328,15.1434,0
12/01/2020,18:45:00,225337,15.1434,0
12/01/2020,19:00:00,225347,15.1434,0
12/01/2020,19:15:00,225356,15.2447,0
12/01/2020,19:30:00,225362,6.94687,0
12/01/2020,19:45:00,225366,6.93281,0
12/01/2020,20:00:00,225370,6.99187,0
12/01/2020,20:15:00,225375,7.04812,0
12/01/2020,20:30:00,225379,7.03219,0
12/01/2020,20:45:00,225385,15.2034,0
12/01/2020,21:00:00,225395,15.2409,0
12/01/2020,21:15:00,225404,15.2841,0
12/01/2020,21:30:00,225413,15.3056,0
12/01/2020,21:45:00,225423,15.3516,0
12/01/2020,22:00:00,225432,15.33,0
12/01/2020,22:15:00,225442,15.3103,0
12/01/2020,22:30:00,225451,15.3244,0
12/01/2020,22:45:00,225461,15.3234,0
12/01/2020,23:00:00,225470,15.3853,0
12/01/2020,23:15:00,225480,15.27,0
12/01/2020,23:30:00,225489,15.3244,0
12/01/2020,23:45:00,225499,15.3244,0
13/01/2020,0:00:00,225508,15.3853,0
13/01/2020,0:15:00,225518,15.3244,0
13/01/2020,0:30:00,225527,15.3244,0
13/01/2020,0:45:00,225537,15.2644,0
13/01/2020,1:00:00,225546,15.3244,0
13/01/2020,1:15:00,225556,15.3169,0
13/01/2020,1:30:00,225565,15.3244,0
13/01/2020,1:45:00,225575,15.3253,0
13/01/2020,2:00:00,225584,15.3853,0
13/01/2020,2:15:00,225594,15.3244,0
13/01/2020,2:30:00,225603,15.3244,0
13/01/2020,2:45:00,225613,15.3244,0
13/01/2020,3:00:00,225622,15.3244,0
13/01/2020,3:15:00,225632,15.3263,0
13/01/2020,3:30:00,225641,15.3328,0
13/01/2020,3:45:00,225651,15.2644,0
13/01/2020,4:00:00,225660,15.3328,0
13/01/2020,4:15:00,225670,15.3281,0
13/01/2020,4:30:00,225679,15.3347,0
13/01/2020,4:45:00,225689,15.2259,0
13/01/2020,5:00:00,225698,15.2644,0
13/01/2020,5:15:00,225708,15.3244,0
13/01/2020,5:30:00,225717,15.2737,0
13/01/2020,5:45:00,225727,15.3056,0
13/01/2020,6:00:00,225736,15.3394,0
13/01/2020,6:15:00,225746,15.2644,0
13/01/2020,6:30:00,225755,15.3244,0
13/01/2020,6:45:00,225764,15.3853,0
13/01/2020,7:00:00,225774,15.3394,0
13/01/2020,7:15:00,225783,15.3422,0
13/01/2020,7:30:00,225793,15.3244,0
13/01/2020,7:45:00,225802,15.3244,0
13/01/2020,8:00:00,225812,15.3234,0
13/01/2020,8:15:00,225821,15.2606,0
13/01/2020,8:30:00,225831,15.1969,0
13/01/2020,8:45:00,225840,15.0666,0
13/01/2020,9:00:00,225850,15.2259,0
13/01/2020,9:15:00,225859,15.1556,0
13/01/2020,9:30:00,225869,15.1462,0
13/01/2020,9:45:00,225878,15.0825,0
13/01/2020,10:00:00,225887,15.2587,0
13/01/2020,10:15:00,225897,15.1434,0
13/01/2020,10:30:00,225906,15.255,0
13/01/2020,10:45:00,225916,15.2025,0
13/01/2020,11:00:00,225925,15.2034,0
13/01/2020,11:15:00,225934,15.1434,0
13/01/2020,11:30:00,225943,14.7666,0
13/01/2020,11:45:00,225953,14.9016,0
13/01/2020,12:00:00,225962,14.8416,0
13/01/2020,12:15:00,225971,14.79,0
13/01/2020,12:30:00,225975,5.90625,0
13/01/2020,12:45:00,225979,6.09937,0
13/01/2020,13:00:00,225985,14.8462,0
13/01/2020,13:15:00,225994,15.0234,0
13/01/2020,13:30:00,226004,15.0403,0
13/01/2020,13:45:00,226013,14.9972,0
13/01/2020,14:00:00,226022,14.5997,0
13/01/2020,14:15:00,226032,15.1331,0
13/01/2020,14:30:00,226041,15.2128,0
13/01/2020,14:45:00,226050,15.2034,0
13/01/2020,15:00:00,226060,15.1622,0
13/01/2020,15:15:00,226069,15.1434,0
13/01/2020,15:30:00,226079,15.1875,0
13/01/2020,15:45:00,226088,15.1922,0
13/01/2020,16:00:00,226097,15.1716,0
13/01/2020,16:15:00,226107,15.1697,0
13/01/2020,16:30:00,226116,15.1941,0
13/01/2020,16:45:00,226126,15.1556,0
13/01/2020,17:00:00,226135,15.1434,0
13/01/2020,17:15:00,226144,15.1434,0
13/01/2020,17:30:00,226154,15.1388,0
13/01/2020,17:45:00,226163,15.1284,0
13/01/2020,18:00:00,226172,15.1434,0
13/01/2020,18:15:00,226182,15.0816,0
13/01/2020,18:30:00,226191,15.0947,0
13/01/2020,18:45:00,226201,15.1425,0
13/01/2020,19:00:00,226210,15.1425,0
13/01/2020,19:15:00,226219,15.0825,0
13/01/2020,19:30:00,226229,15.1191,0
13/01/2020,19:45:00,226238,15.2034,0
13/01/2020,20:00:00,226247,15.1191,0
13/01/2020,20:15:00,226257,15.1266,0
13/01/2020,20:30:00,226266,15.1406,0
13/01/2020,20:45:00,226272,6.9825,0
13/01/2020,21:00:00,226276,7.04156,0
13/01/2020,21:15:00,226281,6.99375,0
13/01/2020,21:30:00,226286,15.2034,0
13/01/2020,21:45:00,226296,15.2034,0
13/01/2020,22:00:00,226305,15.1434,0
13/01/2020,22:15:00,226314,15.2034,0
13/01/2020,22:30:00,226324,15.2437,0
13/01/2020,22:45:00,226333,15.2606,0
13/01/2020,23:00:00,226343,15.2034,0
13/01/2020,23:15:00,226352,15.2813,0
13/01/2020,23:30:00,226362,15.6862,0
13/01/2020,23:45:00,226372,16.2309,0
14/01/2020,0:00:00,226382,16.2844,0
14/01/2020,0:15:00,226392,16.23,0
14/01/2020,0:30:00,226402,16.3941,0
14/01/2020,0:45:00,226412,16.4109,0
14/01/2020,1:00:00,226423,16.4109,0
14/01/2020,1:15:00,226433,16.4297,0
14/01/2020,1:30:00,226443,16.3706,0
14/01/2020,1:45:00,226453,16.4109,0
14/01/2020,2:00:00,226464,16.4231,0
14/01/2020,2:15:00,226474,16.4719,0
14/01/2020,2:30:00,226484,16.4719,0
14/01/2020,2:45:00,226494,16.4681,0
14/01/2020,3:00:00,226505,16.4747,0
14/01/2020,3:15:00,226515,16.4719,0
14/01/2020,3:30:00,226525,16.5234,0
14/01/2020,3:45:00,226536,16.4719,0
14/01/2020,4:00:00,226546,16.5909,0
14/01/2020,4:15:00,226556,16.5863,0
14/01/2020,4:30:00,226567,16.5581,0
14/01/2020,4:45:00,226577,16.545,0
14/01/2020,5:00:00,226587,16.5422,0
14/01/2020,5:15:00,226598,16.5403,0
14/01/2020,5:30:00,226608,16.5441,0
14/01/2020,5:45:00,226618,16.5384,0
14/01/2020,6:00:00,226629,16.5309,0
14/01/2020,6:15:00,226639,16.6378,0
14/01/2020,6:30:00,226650,16.6434,0
14/01/2020,6:45:00,226660,16.65,0
14/01/2020,7:00:00,226670,16.5909,0
14/01/2020,7:15:00,226681,16.6406,0
14/01/2020,7:30:00,226691,16.6059,0
14/01/2020,7:45:00,226701,16.5872,0
14/01/2020,8:00:00,226712,16.5909,0
14/01/2020,8:15:00,226722,16.5919,0
14/01/2020,8:30:00,226732,16.5206,0
14/01/2020,8:45:00,226743,16.5309,0
14/01/2020,9:00:00,226753,16.5309,0
14/01/2020,9:15:00,226763,16.4672,0
14/01/2020,9:30:00,226774,16.5309,0
14/01/2020,9:45:00,226784,16.5441,0
14/01/2020,10:00:00,226794,16.59,0
14/01/2020,10:15:00,226804,16.5966,0
14/01/2020,10:30:00,226815,16.5309,0
14/01/2020,10:45:00,226825,16.4737,0
14/01/2020,11:00:00,226835,16.5919,0
14/01/2020,11:15:00,226844,8.67281,0
14/01/2020,11:30:00,226850,8.68219,0
14/01/2020,11:45:00,226855,8.68125,0
14/01/2020,12:00:00,226861,16.4719,0
14/01/2020,12:15:00,226871,16.5309,0
14/01/2020,12:30:00,226881,16.5309,0
14/01/2020,12:45:00,226891,16.6106,0
14/01/2020,13:00:00,226901,14.5997,0
14/01/2020,13:15:00,226910,14.5997,0
14/01/2020,13:30:00,226920,14.6597,0
14/01/2020,13:45:00,226929,15.1978,0
14/01/2020,14:00:00,226938,15.2644,0
14/01/2020,14:15:00,226948,15.2512,0
14/01/2020,14:30:00,226957,15.2653,0
14/01/2020,14:45:00,226967,15.1481,0
14/01/2020,15:00:00,226976,15.2634,0
14/01/2020,15:15:00,226985,15.2034,0
14/01/2020,15:30:00,226995,15.2887,0
14/01/2020,15:45:00,227004,15.2747,0
14/01/2020,16:00:00,227014,15.2644,0
14/01/2020,16:15:00,227023,15.3244,0
14/01/2020,16:30:00,227033,15.2559,0
14/01/2020,16:45:00,227042,15.2644,0
14/01/2020,17:00:00,227052,15.2325,0
14/01/2020,17:15:00,227061,15.2644,0
14/01/2020,17:30:00,227071,15.2034,0
14/01/2020,17:45:00,227080,15.1978,0
14/01/2020,18:00:00,227090,15.2447,0
14/01/2020,18:15:00,227099,15.2034,0
14/01/2020,18:30:00,227108,15.1453,0
14/01/2020,18:45:00,227118,15.1941,0
14/01/2020,19:00:00,227127,15.2034,0
14/01/2020,19:15:00,227136,15.1762,0
14/01/2020,19:30:00,227143,6.99187,0
14/01/2020,19:45:00,227148,7.00125,0
14/01/2020,20:00:00,227152,6.99187,0
14/01/2020,20:15:00,227157,7.05281,0
14/01/2020,20:30:00,227162,15.1078,0
14/01/2020,20:45:00,227171,15.2034,0
14/01/2020,21:00:00,227180,15.2306,0
14/01/2020,21:15:00,227190,15.1884,0
14/01/2020,21:30:00,227199,15.2034,0
14/01/2020,21:45:00,227208,15.2034,0
14/01/2020,22:00:00,227218,15.2034,0
14/01/2020,22:15:00,227227,15.2062,0
14/01/2020,22:30:00,227237,15.2372,0
14/01/2020,22:45:00,227246,15.2644,0
14/01/2020,23:00:00,227256,15.2644,0
14/01/2020,23:15:00,227265,15.2259,0
14/01/2020,23:30:00,227275,15.2644,0
14/01/2020,23:45:00,227284,15.2644,0
15/01/2020,0:00:00,227294,15.2034,0
15/01/2020,0:15:00,227303,15.2644,0
15/01/2020,0:30:00,227313,15.2269,0
15/01/2020,0:45:00,227322,15.2691,0
15/01/2020,1:00:00,227332,15.2137,0
15/01/2020,1:15:00,227341,15.2034,0
15/01/2020,1:30:00,227351,15.2644,0
15/01/2020,1:45:00,227360,15.2597,0
15/01/2020,2:00:00,227370,15.2559,0
15/01/2020,2:15:00,227379,15.1472,0
15/01/2020,2:30:00,227389,15.2044,0
15/01/2020,2:45:00,227398,15.2644,0
15/01/2020,3:00:00,227408,15.2644,0
15/01/2020,3:15:00,227417,15.24,0
15/01/2020,3:30:00,227427,15.27,0
15/01/2020,3:45:00,227436,15.2597,0
15/01/2020,4:00:00,227446,15.2644,0
15/01/2020,4:15:00,227455,15.2644,0
15/01/2020,4:30:00,227465,15.2934,0
15/01/2020,4:45:00,227475,15.2737,0
15/01/2020,5:00:00,227484,15.2841,0
15/01/2020,5:15:00,227494,15.2644,0
15/01/2020,5:30:00,227503,15.2644,0
15/01/2020,5:45:00,227513,15.3244,0
15/01/2020,6:00:00,227522,15.3328,0
15/01/2020,6:15:00,227532,15.2691,0
15/01/2020,6:30:00,227541,15.2644,0
15/01/2020,6:45:00,227551,15.3244,0
15/01/2020,7:00:00,227561,15.3244,0
15/01/2020,7:15:00,227570,15.3309,0
15/01/2020,7:30:00,227580,15.3244,0
15/01/2020,7:45:00,227589,15.2644,0
15/01/2020,8:00:00,227599,15.2728,0
15/01/2020,8:15:00,227608,15.2034,0
15/01/2020,8:30:00,227618,15.2597,0
15/01/2020,8:45:00,227627,15.1472,0
15/01/2020,9:00:00,227637,15.2034,0
15/01/2020,9:15:00,227646,15.2034,0
15/01/2020,9:30:00,227656,15.1416,0
15/01/2020,9:45:00,227665,15.1481,0
15/01/2020,10:00:00,227675,15.15,0
15/01/2020,10:15:00,227684,15.2034,0
15/01/2020,10:30:00,227694,15.2091,0
15/01/2020,10:45:00,227703,15.2034,0
15/01/2020,11:00:00,227713,15.2044,0
15/01/2020,11:15:00,227723,23.58,0
15/01/2020,11:30:00,227738,23.5359,0
15/01/2020,11:45:00,227752,23.5387,0
15/01/2020,12:00:00,227764,18.0656,0
15/01/2020,12:15:00,227776,18.1012,0
15/01/2020,12:30:00,227787,18.1612,0
15/01/2020,12:45:00,227798,18.2269,0
15/01/2020,13:00:00,227809,17.94,0
15/01/2020,13:15:00,227820,17.3634,0
15/01/2020,13:30:00,227831,16.4063,0
15/01/2020,13:45:00,227843,20.9466,0
15/01/2020,14:00:00,227856,20.8791,0
15/01/2020,14:15:00,227869,20.9128,0
15/01/2020,14:30:00,227882,20.9391,0
15/01/2020,14:45:00,227895,20.9391,0
15/01/2020,15:00:00,227908,20.9391,0
15/01/2020,15:15:00,227921,20.9456,0
15/01/2020,15:30:00,227934,20.9353,0
15/01/2020,15:45:00,227947,20.8791,0
15/01/2020,16:00:00,227960,20.9297,0
15/01/2020,16:15:00,227973,20.8791,0
15/01/2020,16:30:00,227986,20.9391,0
15/01/2020,16:45:00,227999,20.8706,0
15/01/2020,17:00:00,228012,20.8791,0
15/01/2020,17:15:00,228025,20.8837,0
15/01/2020,17:30:00,228038,20.8181,0
15/01/2020,17:45:00,228051,20.8181,0
15/01/2020,18:00:00,228064,20.8753,0
15/01/2020,18:15:00,228077,20.8181,0
15/01/2020,18:30:00,228090,20.8181,0
15/01/2020,18:45:00,228103,20.8181,0
15/01/2020,19:00:00,228116,20.8134,0
15/01/2020,19:15:00,228129,20.8228,0
15/01/2020,19:30:00,228141,20.8509,0
15/01/2020,19:45:00,228154,20.8847,0
15/01/2020,20:00:00,228167,20.9391,0
15/01/2020,20:15:00,228180,20.9091,0
15/01/2020,20:30:00,228193,20.8941,0
15/01/2020,20:45:00,228206,20.9391,0
15/01/2020,21:00:00,228216,15.6862,0
15/01/2020,21:15:00,228226,15.69,0
15/01/2020,21:30:00,228236,15.7472,0
15/01/2020,21:45:00,228245,15.6862,0
15/01/2020,22:00:00,228255,20.8791,0
15/01/2020,22:15:00,228268,20.8809,0
15/01/2020,22:30:00,228281,20.8716,0
15/01/2020,22:45:00,228295,20.9044,0
15/01/2020,23:00:00,228308,20.9391,0
15/01/2020,23:15:00,228321,20.9541,0
15/01/2020,23:30:00,228334,20.8594,0
15/01/2020,23:45:00,228347,20.9391,0
16/01/2020,0:00:00,228360,20.9391,0
16/01/2020,0:15:00,228373,20.9391,0
16/01/2020,0:30:00,228386,20.8809,0
16/01/2020,0:45:00,228399,20.8191,0
16/01/2020,1:00:00,228412,20.8828,0
16/01/2020,1:15:00,228425,20.88,0
16/01/2020,1:30:00,228438,20.8791,0
16/01/2020,1:45:00,228452,20.8791,0
16/01/2020,2:00:00,228465,20.9344,0
16/01/2020,2:15:00,228478,20.9269,0
16/01/2020,2:30:00,228491,20.8791,0
16/01/2020,2:45:00,228504,20.8181,0
16/01/2020,3:00:00,228517,20.88,0
16/01/2020,3:15:00,228530,20.8791,0
16/01/2020,3:30:00,228543,20.9391,0
16/01/2020,3:45:00,228556,20.9297,0
16/01/2020,4:00:00,228570,20.9091,0
16/01/2020,4:15:00,228583,20.9372,0
16/01/2020,4:30:00,228596,20.8941,0
16/01/2020,4:45:00,228609,20.9925,0
16/01/2020,5:00:00,228622,20.9466,0
16/01/2020,5:15:00,228635,20.9784,0
16/01/2020,5:30:00,228648,20.8791,0
16/01/2020,5:45:00,228662,20.9456,0
16/01/2020,6:00:00,228675,20.9391,0
16/01/2020,6:15:00,228688,21,0
16/01/2020,6:30:00,228701,20.9344,0
16/01/2020,6:45:00,228714,20.9391,0
16/01/2020,7:00:00,228727,20.9391,0
16/01/2020,7:15:00,228741,20.9344,0
16/01/2020,7:30:00,228754,20.895,0
16/01/2020,7:45:00,228767,20.9091,0
16/01/2020,8:00:00,228780,20.9391,0
16/01/2020,8:15:00,228793,20.8322,0
16/01/2020,8:30:00,228806,20.8791,0
16/01/2020,8:45:00,228819,20.7591,0
16/01/2020,9:00:00,228832,20.8481,0
16/01/2020,9:15:00,228845,20.8181,0
16/01/2020,9:30:00,228858,20.8247,0
16/01/2020,9:45:00,228871,20.865,0
16/01/2020,10:00:00,228884,20.8181,0
16/01/2020,10:15:00,228897,20.8894,0
16/01/2020,10:30:00,228910,20.8753,0
16/01/2020,10:45:00,228923,20.8791,0
16/01/2020,11:00:00,228935,15.7087,0
16/01/2020,11:15:00,228945,15.6947,0
16/01/2020,11:30:00,228955,15.7472,0
16/01/2020,11:45:00,228965,15.6872,0
16/01/2020,12:00:00,228974,15.705,0
16/01/2020,12:15:00,228984,15.7087,0
16/01/2020,12:30:00,228994,18.3516,0
16/01/2020,12:45:00,229007,20.8181,0
16/01/2020,13:00:00,229020,20.8809,0
16/01/2020,13:15:00,229033,20.8387,0
16/01/2020,13:30:00,229046,21.4828,0
16/01/2020,13:45:00,229059,21.4706,0
16/01/2020,14:00:00,229073,21.5456,0
16/01/2020,14:15:00,229086,21.4969,0
16/01/2020,14:30:00,229100,21.5437,0
16/01/2020,14:45:00,229113,21.5325,0
16/01/2020,15:00:00,229126,21.4828,0
16/01/2020,15:15:00,229140,21.4856,0
16/01/2020,15:30:00,229153,21.4837,0
16/01/2020,15:45:00,229165,18.4641,0
16/01/2020,16:00:00,229177,19.0669,0
16/01/2020,16:15:00,229189,19.1587,0
16/01/2020,16:30:00,229202,19.0669,0
16/01/2020,16:45:00,229216,19.2403,0
16/01/2020,17:00:00,229230,19.2797,0
16/01/2020,17:15:00,229244,19.5497,0
16/01/2020,17:30:00,229259,19.9697,0
16/01/2020,17:45:00,229273,19.2244,0
16/01/2020,18:00:00,229287,19.0669,0
16/01/2020,18:15:00,229300,18.7041,0
16/01/2020,18:30:00,229314,18.4641,0
16/01/2020,18:45:00,229327,18.1791,0
16/01/2020,19:00:00,229340,17.9203,0
16/01/2020,19:15:00,229351,8.41969,0
16/01/2020,19:30:00,229357,8.26031,0
16/01/2020,19:45:00,229363,8.38219,0
16/01/2020,20:00:00,229369,8.14406,0
16/01/2020,20:15:00,229375,8.50031,0
16/01/2020,20:30:00,229384,18.6619,0
16/01/2020,20:45:00,229398,19.0669,0
16/01/2020,21:00:00,229412,19.2487,0
16/01/2020,21:15:00,229426,19.6106,0
16/01/2020,21:30:00,229440,19.9228,0
16/01/2020,21:45:00,229455,19.8797,0
16/01/2020,22:00:00,229470,19.7409,0
16/01/2020,22:15:00,229485,19.8141,0
16/01/2020,22:30:00,229499,19.6716,0
16/01/2020,22:45:00,229514,19.6856,0
16/01/2020,23:00:00,229528,20.0344,0
16/01/2020,23:15:00,229543,20.0344,0
16/01/2020,23:30:00,229557,20.0325,0
16/01/2020,23:45:00,229572,19.8544,0
17/01/2020,0:00:00,229587,19.9734,0
17/01/2020,0:15:00,229602,19.9997,0
17/01/2020,0:30:00,229616,19.9087,0
17/01/2020,0:45:00,229631,20.0344,0
17/01/2020,1:00:00,229646,19.7916,0
17/01/2020,1:15:00,229660,19.7316,0
17/01/2020,1:30:00,229675,19.9941,0
17/01/2020,1:45:00,229689,19.9134,0
17/01/2020,2:00:00,229704,20.2144,0
17/01/2020,2:15:00,229719,20.1656,0
17/01/2020,2:30:00,229734,20.2134,0
17/01/2020,2:45:00,229749,19.7972,0
17/01/2020,3:00:00,229764,20.1563,0
17/01/2020,3:15:00,229778,19.6716,0
17/01/2020,3:30:00,229792,18.8259,0
17/01/2020,3:45:00,229806,18.93,0
17/01/2020,4:00:00,229820,18.9469,0
17/01/2020,4:15:00,229834,19.7419,0
17/01/2020,4:30:00,229848,20.0784,0
17/01/2020,4:45:00,229863,20.4497,0
17/01/2020,5:00:00,229878,20.3962,0
17/01/2020,5:15:00,229893,20.3353,0
17/01/2020,5:30:00,229908,20.1516,0
17/01/2020,5:45:00,229923,19.0087,0
17/01/2020,6:00:00,229937,19.2487,0
17/01/2020,6:15:00,229950,19.0931,0
17/01/2020,6:30:00,229964,18.9103,0
17/01/2020,6:45:00,229978,18.5784,0
17/01/2020,7:00:00,229991,18.1012,0
17/01/2020,7:15:00,230005,18.3206,0
17/01/2020,7:30:00,230018,18.2353,0
17/01/2020,7:45:00,230032,18.3394,0
17/01/2020,8:00:00,230045,18.4641,0
17/01/2020,8:15:00,230059,18.6112,0
17/01/2020,8:30:00,230071,17.6962,0
17/01/2020,8:45:00,230084,17.9344,0
17/01/2020,9:00:00,230096,17.4375,0
17/01/2020,9:15:00,230108,18.6431,0
17/01/2020,9:30:00,230122,19.4297,0
17/01/2020,9:45:00,230135,19.3088,0
17/01/2020,10:00:00,230149,19.6106,0
17/01/2020,10:15:00,230163,19.5112,0
17/01/2020,10:30:00,230178,19.4587,0
17/01/2020,10:45:00,230192,19.5497,0
17/01/2020,11:00:00,230206,19.4025,0
17/01/2020,11:15:00,230220,19.3406,0
17/01/2020,11:30:00,230234,19.0659,0
17/01/2020,11:45:00,230248,19.5497,0
17/01/2020,12:00:00,230262,19.6706,0
17/01/2020,12:15:00,230276,19.4906,0
17/01/2020,12:30:00,230291,19.4297,0
17/01/2020,12:45:00,230305,19.5525,0
17/01/2020,13:00:00,230319,19.4456,0
17/01/2020,13:15:00,230329,10.1316,0
17/01/2020,13:30:00,230336,10.2534,0
17/01/2020,13:45:00,230344,10.3041,0
17/01/2020,14:00:00,230356,19.5497,0
17/01/2020,14:15:00,230370,19.4297,0
17/01/2020,14:30:00,230384,19.1409,0
17/01/2020,14:45:00,230398,19.2403,0
17/01/2020,15:00:00,230411,19.1344,0
17/01/2020,15:15:00,230425,19.1269,0
17/01/2020,15:30:00,230439,18.9047,0
17/01/2020,15:45:00,230453,19.0669,0
17/01/2020,16:00:00,230466,19.1878,0
17/01/2020,16:15:00,230480,19.3697,0
17/01/2020,16:30:00,230495,19.6106,0
17/01/2020,16:45:00,230509,19.3041,0
17/01/2020,17:00:00,230523,19.0856,0
17/01/2020,17:15:00,230537,18.7369,0
17/01/2020,17:30:00,230551,18.7134,0
17/01/2020,17:45:00,230564,18.3703,0
17/01/2020,18:00:00,230577,18.2156,0
17/01/2020,18:15:00,230590,18.2213,0
17/01/2020,18:30:00,230607,26.2528,0
17/01/2020,18:45:00,230627,26.2453,0
17/01/2020,19:00:00,230646,26.2387,0
17/01/2020,19:15:00,230666,26.2528,0
17/01/2020,19:30:00,230685,26.1337,0
17/01/2020,19:45:00,230704,26.1919,0
17/01/2020,20:00:00,230723,26.1309,0
17/01/2020,20:15:00,230728,0,0
17/01/2020,20:30:00,230728,0,0
17/01/2020,20:45:00,230728,0,0
17/01/2020,21:00:00,230728,0,0
17/01/2020,21:15:00,230728,0,0
17/01/2020,21:30:00,230728,0,0
17/01/2020,21:45:00,230728,0,0
17/01/2020,22:00:00,230728,0,0
17/01/2020,22:15:00,230728,0,0
17/01/2020,22:30:00,230728,0,0
17/01/2020,22:45:00,230728,0,0
17/01/2020,23:00:00,230728,0,0
17/01/2020,23:15:00,230728,0,0
17/01/2020,23:30:00,230728,0,0
17/01/2020,23:45:00,230728,0,0
18/01/2020,0:00:00,230728,0,0
18/01/2020,0:15:00,230728,0,0
18/01/2020,0:30:00,230728,0,0
18/01/2020,0:45:00,230728,0,0
18/01/2020,1:00:00,230728,0,0
18/01/2020,1:15:00,230728,0,0
18/01/2020,1:30:00,230728,0,0
18/01/2020,1:45:00,230728,0,0
18/01/2020,2:00:00,230728,0,0
18/01/2020,2:15:00,230728,0,0
18/01/2020,2:30:00,230728,0,0
18/01/2020,2:45:00,230728,0,0
18/01/2020,3:00:00,230728,0,0
18/01/2020,3:15:00,230728,0,0
18/01/2020,3:30:00,230728,0,0
18/01/2020,3:45:00,230728,0,0
18/01/2020,4:00:00,230728,0,0
18/01/2020,4:15:00,230728,0,0
18/01/2020,4:30:00,230728,0,0
18/01/2020,4:45:00,230728,0,0
18/01/2020,5:00:00,230728,0,0
18/01/2020,5:15:00,230728,0,0
18/01/2020,5:30:00,230728,0,0
18/01/2020,5:45:00,230728,0,0
18/01/2020,6:00:00,230728,0,0
18/01/2020,6:15:00,230728,0,0
18/01/2020,6:30:00,230728,0,0
18/01/2020,6:45:00,230728,0,0
18/01/2020,7:00:00,230728,0,0
18/01/2020,7:15:00,230728,0,0
18/01/2020,7:30:00,230728,0,0
18/01/2020,7:45:00,230728,0,0
18/01/2020,8:00:00,230728,0,0
18/01/2020,8:15:00,230728,0,0
18/01/2020,8:30:00,230729,0,0
18/01/2020,8:45:00,230729,0,0
18/01/2020,9:00:00,230731,11.0353,0
18/01/2020,9:15:00,230739,10.5956,0
18/01/2020,9:30:00,230746,9.77906,0
18/01/2020,9:45:00,230753,9.70969,0
18/01/2020,10:00:00,230761,9.95156,0
18/01/2020,10:15:00,230768,9.95156,0
18/01/2020,10:30:00,230776,10.1681,0
18/01/2020,10:45:00,230785,17.2566,0
18/01/2020,11:00:00,230797,16.23,0
18/01/2020,11:15:00,230809,15.2606,0
18/01/2020,11:30:00,230820,15.9947,0
18/01/2020,11:45:00,230831,18.0516,0
18/01/2020,12:00:00,230845,18.4237,0
18/01/2020,12:15:00,230858,18.525,0
18/01/2020,12:30:00,230872,18.7547,0
18/01/2020,12:45:00,230886,18.6497,0
18/01/2020,13:00:00,230899,18.6469,0
18/01/2020,13:15:00,230913,18.9009,0
18/01/2020,13:30:00,230927,18.6534,0
18/01/2020,13:45:00,230940,18.3431,0
18/01/2020,14:00:00,230954,18.3469,0
18/01/2020,14:15:00,230967,18.5588,0
18/01/2020,14:30:00,230981,18.3431,0
18/01/2020,14:45:00,230994,18.4041,0
18/01/2020,15:00:00,231008,18.2831,0
18/01/2020,15:15:00,231021,18.2859,0
18/01/2020,15:30:00,231035,18.4622,0
18/01/2020,15:45:00,231048,18.4622,0
18/01/2020,16:00:00,231062,18.4641,0
18/01/2020,16:15:00,231076,18.6703,0
18/01/2020,16:30:00,231089,18.5578,0
18/01/2020,16:45:00,231103,18.1012,0
18/01/2020,17:00:00,231116,18.0487,0
18/01/2020,17:15:00,231129,17.7262,0
18/01/2020,17:30:00,231142,17.3953,0
18/01/2020,17:45:00,231155,16.7738,0
18/01/2020,18:00:00,231167,17.3081,0
18/01/2020,18:15:00,231180,17.1563,0
18/01/2020,18:30:00,231192,17.1356,0
18/01/2020,18:45:00,231205,16.9472,0
18/01/2020,19:00:00,231217,17.2762,0
18/01/2020,19:15:00,231230,17.5547,0
18/01/2020,19:30:00,231243,17.8097,0
18/01/2020,19:45:00,231256,18.0581,0
18/01/2020,20:00:00,231269,18.2738,0
18/01/2020,20:15:00,231283,18.4903,0
18/01/2020,20:30:00,231297,18.4594,0
18/01/2020,20:45:00,231310,18.3544,0
18/01/2020,21:00:00,231324,18.4641,0
18/01/2020,21:15:00,231337,18.3431,0
18/01/2020,21:30:00,231351,18.4641,0
18/01/2020,21:45:00,231365,18.5841,0
18/01/2020,22:00:00,231379,18.645,0
18/01/2020,22:15:00,231393,18.7153,0
18/01/2020,22:30:00,231406,18.6769,0
18/01/2020,22:45:00,231420,18.705,0
18/01/2020,23:00:00,231434,18.7659,0
18/01/2020,23:15:00,231448,18.705,0
18/01/2020,23:30:00,231462,18.7781,0
18/01/2020,23:45:00,231476,18.705,0
19/01/2020,0:00:00,231489,18.6356,0
19/01/2020,0:15:00,231503,18.8859,0
19/01/2020,0:30:00,231517,18.7659,0
19/01/2020,0:45:00,231531,19.1325,0
19/01/2020,1:00:00,231545,19.2169,0
19/01/2020,1:15:00,231559,19.2666,0
19/01/2020,1:30:00,231574,19.0669,0
